rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmassj,st_dist,st_teff,st_mass,st_rad,rowupdate
1034,Kepler-122,e,Transit,5,37.99327300,0.227000,,,,6050.00,0.99,1.22,2014-05-14
1035,Kepler-122,f,Transit Timing Variations,5,56.26800000,,,0.11300,,6050.00,0.99,1.22,2014-05-28
1036,Kepler-1220,b,Transit,1,7.42693741,,,,958.00,5842.00,1.00,0.99,2016-05-10
1037,Kepler-1221,b,Transit,1,12.00096042,,,,909.00,5194.00,0.87,0.82,2016-05-10
1038,Kepler-1222,b,Transit,1,1.91694425,,,,455.00,5239.00,0.84,0.80,2016-05-10
1039,Kepler-1223,b,Transit,1,16.30125900,,,,455.00,4870.00,0.80,0.75,2016-05-10
1040,Kepler-1224,b,Transit,1,13.32351601,,,,578.00,6155.00,1.18,1.22,2016-05-10
1041,Kepler-1225,b,Transit,1,7.01075434,,,,1241.00,6140.00,1.13,1.19,2016-05-10
1042,Kepler-1226,b,Transit,1,17.29234530,,,,779.00,5923.00,1.02,1.02,2016-05-10
1043,Kepler-1227,b,Transit,1,94.28875770,,,,667.00,5747.00,0.97,0.95,2016-05-10
1044,Kepler-1228,b,Transit,1,0.57736958,,,,547.00,5063.00,0.78,0.74,2016-05-10
1045,Kepler-1229,b,Transit,1,86.82898900,,,,236.00,3784.00,0.54,0.51,2016-05-10
1046,Kepler-123,b,Transit,2,17.23236600,0.135000,,,,6089.00,1.03,1.26,2014-05-14
1047,Kepler-123,c,Transit,2,26.69507400,0.181000,,,,6089.00,1.03,1.26,2014-05-14
1048,Kepler-1230,b,Transit,1,9.95661537,,,,1433.00,5961.00,1.06,1.08,2016-05-10
1049,Kepler-1231,b,Transit,1,10.41725184,,,,948.00,5778.00,1.01,1.00,2016-05-10
1050,Kepler-1232,b,Transit,1,26.78391830,,,,740.00,5471.00,0.92,0.89,2016-05-10
1051,Kepler-1233,b,Transit,1,45.12630420,,,,1281.00,6198.00,1.16,1.25,2016-05-10
1052,Kepler-1234,b,Transit,1,11.94014029,,,,866.00,4967.00,0.80,0.76,2016-05-10
1053,Kepler-1235,b,Transit,1,4.16055856,,,,533.00,5541.00,0.93,0.90,2016-05-10
1054,Kepler-1236,b,Transit,1,31.05716180,,,,1078.00,5337.00,0.86,0.82,2016-05-10
1055,Kepler-1237,b,Transit,1,84.57332260,,,,1121.00,5472.00,0.94,0.90,2016-05-10
1056,Kepler-1238,b,Transit,1,4.14787559,,,,1533.00,6386.00,1.30,1.48,2016-05-10
1057,Kepler-1239,b,Transit,1,5.19104016,,,,2511.00,6564.00,1.40,1.57,2016-05-10
1058,Kepler-124,b,Transit,3,3.41049300,0.039000,,,,4984.00,,0.64,2014-05-14
1059,Kepler-124,c,Transit,3,13.82137500,0.100000,,,,4984.00,,0.64,2014-05-14
1060,Kepler-124,d,Transit,3,30.95085100,0.170000,,,,4984.00,,0.64,2014-05-14
1061,Kepler-1240,b,Transit,1,4.86638150,,,,614.00,5682.00,0.98,0.96,2016-05-10
1062,Kepler-1241,b,Transit,1,18.55257010,,,,936.00,5261.00,0.84,0.80,2016-05-10
1063,Kepler-1242,b,Transit,1,13.62798432,,,,682.00,4895.00,0.77,0.74,2016-05-10
1064,Kepler-1243,b,Transit,1,16.83207290,,,,877.00,5667.00,0.96,0.94,2016-05-10
1065,Kepler-1244,b,Transit,1,3.70428172,,,,764.00,6680.00,1.46,1.77,2016-05-10
1066,Kepler-1245,b,Transit,2,4.35409304,,,,861.00,5306.00,0.86,0.83,2016-05-10
1067,Kepler-1245,c,Transit,2,2.93658468,,,,861.00,5306.00,0.86,0.83,2016-05-10
1068,Kepler-1246,b,Transit,1,11.32271513,,,,435.00,4611.00,0.73,0.69,2016-05-10
1069,Kepler-1247,b,Transit,1,13.71220213,,,,1094.00,5303.00,0.86,0.82,2016-05-10
1070,Kepler-1248,b,Transit,1,7.46725407,,,,540.00,6149.00,1.21,1.21,2016-05-10
1071,Kepler-1249,b,Transit,1,24.33471270,,,,1674.00,6202.00,1.19,1.28,2016-05-10
1072,Kepler-125,b,Transit,2,4.16438900,0.041000,,,,3810.00,0.55,0.51,2014-05-14
1073,Kepler-125,c,Transit,2,5.77446400,0.051000,,,,3810.00,0.55,0.51,2014-05-14
1074,Kepler-1250,b,Transit,1,2.60754383,,,,1371.00,5717.00,0.99,0.98,2016-05-10
1075,Kepler-1251,b,Transit,1,45.09046430,,,,863.00,5545.00,0.92,0.89,2016-05-10
1076,Kepler-1252,b,Transit,1,15.05403290,,,,828.00,5949.00,1.06,1.09,2016-05-10
1077,Kepler-1253,b,Transit,1,68.88619150,,,,390.00,5850.00,0.97,1.10,2016-05-10
1078,Kepler-1254,b,Transit,3,9.99113313,,,,676.00,4985.00,0.78,0.75,2016-05-10
1079,Kepler-1254,c,Transit,3,3.60084276,,,,676.00,4985.00,0.78,0.75,2016-05-10
1080,Kepler-1254,d,Transit,3,5.72717226,,,,676.00,4985.00,0.78,0.75,2016-05-10
1081,Kepler-1255,b,Transit,1,36.29193360,,,,1344.00,6018.00,1.08,1.12,2016-05-10
1082,Kepler-1256,b,Transit,1,12.41277540,,,,862.00,6129.00,1.17,1.36,2016-05-10
1083,Kepler-1257,b,Transit,1,2.66831376,,,,1081.00,5502.00,0.90,0.87,2016-05-10
1084,Kepler-1258,b,Transit,1,0.98494017,,,,651.00,5839.00,0.99,0.99,2016-05-10
1085,Kepler-1259,b,Transit,1,0.66308526,,,,704.00,5053.00,0.80,0.77,2016-05-10
1086,Kepler-126,b,Transit,3,10.49571100,0.099000,,,,6239.00,,1.36,2014-05-14
1087,Kepler-126,c,Transit,3,21.86974100,0.162000,,,,6239.00,,1.36,2014-05-14
1088,Kepler-126,d,Transit,3,100.28313400,0.448000,,,,6239.00,,1.36,2014-05-14
1089,Kepler-1260,b,Transit,1,19.11877530,,,,1041.00,5961.00,1.06,1.08,2016-05-10
1090,Kepler-1261,b,Transit,1,48.43089910,,,,795.00,5006.00,0.82,0.77,2016-05-10
1091,Kepler-1262,b,Transit,1,8.67900242,,,,1153.00,5771.00,0.99,0.98,2016-05-10
1092,Kepler-1263,b,Transit,1,4.55139967,,,,695.00,5213.00,0.84,0.80,2016-05-10
1093,Kepler-1264,b,Transit,1,0.96852602,,,,814.00,5791.00,0.99,0.98,2016-05-10
1094,Kepler-1265,b,Transit,1,6.49441289,,,,581.00,4630.00,0.71,0.69,2016-05-10
1095,Kepler-1266,b,Transit,1,28.47474800,,,,901.00,5044.00,0.80,0.76,2016-05-10
1096,Kepler-1267,b,Transit,1,13.03139450,,,,1628.00,6096.00,1.15,1.20,2016-05-10
1097,Kepler-1268,b,Transit,1,40.99039860,,,,1406.00,5904.00,1.06,1.09,2016-05-10
1098,Kepler-1269,b,Transit,1,37.33315360,,,,710.00,5998.00,1.10,1.15,2016-05-10
1099,Kepler-127,b,Transit,3,14.43588900,0.125000,,,,6106.00,,1.36,2014-05-14
1100,Kepler-127,c,Transit,3,29.39319500,0.200000,,,,6106.00,,1.36,2014-05-14
1101,Kepler-127,d,Transit,3,48.63040800,0.280000,,,,6106.00,,1.36,2014-05-14
1102,Kepler-1270,b,Transit,1,6.03356196,,,,1204.00,5047.00,1.28,3.38,2016-05-10
1103,Kepler-1271,b,Transit,1,3.02559550,,,,885.00,6143.00,1.13,1.23,2016-05-10
1104,Kepler-1272,b,Transit,1,51.13097040,,,,896.00,5926.00,1.06,1.09,2016-05-10
1105,Kepler-1273,b,Transit,1,28.62565300,,,,1355.00,5566.00,0.94,0.91,2016-05-10
1106,Kepler-1274,b,Transit,1,6.98152703,,,,609.00,6179.00,1.45,2.17,2016-05-10
1107,Kepler-1275,b,Transit,1,3.65691115,,,,1280.00,6296.00,1.23,1.36,2016-05-10
1108,Kepler-1276,b,Transit,1,12.57200950,,,,587.00,6188.00,1.14,1.21,2016-05-10
1109,Kepler-1277,b,Transit,1,40.83650120,,,,606.00,5578.00,0.94,0.92,2016-05-10
1110,Kepler-1278,b,Transit,1,3.23941344,,,,743.00,6074.00,1.11,1.16,2016-05-10
1111,Kepler-1279,b,Transit,1,23.47741010,,,,1017.00,6221.00,1.21,1.33,2016-05-10
1112,Kepler-128,b,Transit,2,15.09000000,,,0.09700,,6090.00,1.18,1.66,2014-05-14
1113,Kepler-128,c,Transit,2,22.80400000,,,0.10500,,6090.00,1.18,1.66,2014-05-14
1114,Kepler-1280,b,Transit,1,66.55790570,,,,1006.00,6227.00,1.20,1.32,2016-05-10
1115,Kepler-1281,b,Transit,1,3.11602791,,,,1090.00,5353.00,0.87,0.83,2016-05-10
1116,Kepler-1282,b,Transit,1,2.13194651,,,,1126.00,5504.00,0.92,0.89,2016-05-10
1117,Kepler-1283,b,Transit,1,12.94609780,,,,1452.00,6175.00,1.16,1.25,2016-05-10
1118,Kepler-1284,b,Transit,1,0.66407381,,,,852.00,5123.00,0.84,0.79,2016-05-10
1119,Kepler-1285,b,Transit,1,14.79674580,,,,364.00,6170.00,1.20,1.28,2016-05-10
1120,Kepler-1286,b,Transit,1,11.25402929,,,,1150.00,5753.00,1.00,0.98,2016-05-10
1121,Kepler-1287,b,Transit,1,11.47685909,,,,1027.00,5715.00,0.96,0.94,2016-05-10
1122,Kepler-1288,b,Transit,1,2.76122421,,,,715.00,6132.00,1.20,1.29,2016-05-10
1123,Kepler-1289,b,Transit,1,7.99019627,,,,1059.00,6080.00,1.10,1.17,2016-05-10
1124,Kepler-129,b,Transit,2,15.79186000,0.131000,,,,5770.00,1.18,1.64,2014-05-14
1125,Kepler-129,c,Transit,2,82.20017000,0.393000,,,,5770.00,1.18,1.64,2014-05-14
1126,Kepler-1290,b,Transit,1,4.69500134,,,,1321.00,5660.00,0.95,0.93,2016-05-10
1127,Kepler-1291,b,Transit,1,8.63043276,,,,982.00,5216.00,0.84,0.80,2016-05-10
1128,Kepler-1292,b,Transit,1,3.27646405,,,,1406.00,5556.00,0.95,0.93,2016-05-10
1129,Kepler-1293,b,Transit,1,5.57654784,,,,770.00,6241.00,1.18,1.28,2016-05-10
1130,Kepler-1294,b,Transit,1,115.68622580,,,,1120.00,5776.00,0.99,0.97,2016-05-10
1131,Kepler-1295,b,Transit,1,3.81371974,,,,1257.00,5486.00,0.92,0.89,2016-05-10
1132,Kepler-1296,b,Transit,1,8.38398650,,,,631.00,5359.00,0.87,0.83,2016-05-10
1133,Kepler-1297,b,Transit,1,1.68189002,,,,996.00,5818.00,0.99,0.99,2016-05-10
1134,Kepler-1298,b,Transit,1,7.12811928,,,,498.00,6339.00,1.45,2.00,2016-05-10
1135,Kepler-1299,b,Transit,1,19.94008740,,,,1352.00,5609.00,0.94,0.91,2016-05-10
1136,Kepler-130,b,Transit,3,8.45745800,0.079000,,,,5884.00,1.00,1.13,2014-05-14
1137,Kepler-130,c,Transit,3,27.50868000,0.178000,0.000000,,,5884.00,1.00,1.13,2014-05-14
1138,Kepler-130,d,Transit,3,87.51790500,0.377000,,,,5884.00,1.00,1.13,2014-05-14
1139,Kepler-1300,b,Transit,1,22.24190920,,,,757.00,6130.00,1.29,1.79,2016-05-10
1140,Kepler-1301,b,Transit,1,9.08237046,,,,816.00,5188.00,0.85,0.81,2016-05-10
1141,Kepler-1302,b,Transit,1,8.83922659,,,,727.00,5236.00,0.86,0.82,2016-05-10
1142,Kepler-1303,b,Transit,1,7.56127224,,,,905.00,5771.00,1.01,1.00,2016-05-10
1143,Kepler-1304,b,Transit,1,16.12888530,,,,682.00,5259.00,0.85,0.81,2016-05-10
1144,Kepler-1305,b,Transit,1,13.56309720,,,,1343.00,5701.00,0.97,0.96,2016-05-10
1145,Kepler-1306,b,Transit,1,16.29595382,,,,1130.00,5727.00,0.98,0.97,2016-05-10
1146,Kepler-1307,b,Transit,1,18.01621096,,,,1396.00,5884.00,1.06,1.08,2016-05-10
1147,Kepler-1308,b,Transit,1,2.10433812,,,,73.00,3468.00,0.35,0.34,2016-05-10
1148,Kepler-1309,b,Transit,1,28.84326470,,,,845.00,5235.00,0.85,0.80,2016-05-10
1149,Kepler-131,b,Transit,2,16.09200000,,,0.05100,,5685.00,1.02,1.03,2014-05-14
1150,Kepler-131,c,Transit,2,25.51690000,,,0.02600,,5685.00,1.02,1.03,2014-05-14
1151,Kepler-1310,b,Transit,1,0.67933627,,,,583.00,5549.00,0.91,0.88,2016-05-10
1152,Kepler-1311,b,Transit,2,11.17269940,,,,705.00,5748.00,1.05,1.40,2016-05-10
1153,Kepler-1311,c,Transit,2,2.53573424,,,,705.00,5748.00,1.05,1.40,2016-05-10
1154,Kepler-1312,b,Transit,1,5.44832529,,,,305.00,5719.00,0.99,0.92,2016-05-10
1155,Kepler-1313,b,Transit,1,3.83309118,,,,187.00,5453.00,0.92,0.85,2016-05-10
1156,Kepler-1314,b,Transit,1,5.42474928,,,,462.00,4188.00,0.60,0.59,2016-05-10
1157,Kepler-1315,b,Transit,1,0.84338011,,,,505.00,4861.00,0.80,0.75,2016-05-10
1158,Kepler-1316,b,Transit,1,87.97321360,,,,753.00,5884.00,1.04,1.12,2016-05-10
1159,Kepler-1317,b,Transit,1,0.56887443,,,,734.00,5144.00,0.83,0.79,2016-05-10
1160,Kepler-1318,b,Transit,1,213.25766300,,,,475.00,4598.00,0.73,0.70,2016-05-10
1161,Kepler-1319,b,Transit,1,2.88676265,,,,114.00,3655.00,0.56,0.54,2016-05-10
1162,Kepler-132,b,Transit,4,6.17819600,0.067000,,,,6003.00,,1.18,2014-05-14
1163,Kepler-132,c,Transit,4,6.41491400,0.068000,,,,6003.00,,1.18,2014-05-14
1164,Kepler-132,d,Transit,4,18.01019900,0.136000,,,,6003.00,,1.18,2014-05-14
1165,Kepler-132,e,Transit,4,110.28693740,,,,,6003.00,,1.18,2016-05-10
1166,Kepler-1320,b,Transit,1,0.86838653,,,,771.00,4817.00,0.80,0.74,2016-05-10
1167,Kepler-1321,b,Transit,2,11.12830484,,,,547.00,4094.00,0.54,0.53,2016-05-10
1168,Kepler-1321,c,Transit,2,2.22649109,,,,547.00,4094.00,0.54,0.53,2016-05-10
1169,Kepler-1322,b,Transit,1,0.96286738,,,,1217.00,5488.00,0.90,0.87,2016-05-10
1170,Kepler-1323,b,Transit,1,0.92990668,,,,530.00,6169.00,1.18,1.40,2016-05-10
1171,Kepler-1324,b,Transit,1,4.11584468,,,,522.00,4776.00,0.78,0.73,2016-05-10
1172,Kepler-1325,b,Transit,1,33.87868380,,,,955.00,5550.00,0.93,0.91,2016-05-10
1173,Kepler-1326,b,Transit,1,42.35142670,,,,910.00,6725.00,1.45,1.74,2016-05-10
1174,Kepler-1327,b,Transit,1,14.88801098,,,,688.00,5885.00,1.02,1.03,2016-05-10
1175,Kepler-1328,b,Transit,1,4.52158888,,,,630.00,5780.00,1.00,0.99,2016-05-10
1176,Kepler-1329,b,Transit,1,9.33646594,,,,624.00,4500.00,0.72,0.69,2016-05-10
1177,Kepler-133,b,Transit,2,8.12997600,0.083000,,,,5736.00,,1.43,2014-05-14
1178,Kepler-133,c,Transit,2,31.51758600,0.204000,,,,5736.00,,1.43,2014-05-14
1179,Kepler-1330,b,Transit,1,10.10769068,,,,939.00,5608.00,0.97,0.94,2016-05-10
1180,Kepler-1331,b,Transit,1,0.78916165,,,,365.00,4508.00,0.72,0.69,2016-05-10
1181,Kepler-1332,b,Transit,1,11.87456832,,,,515.00,5581.00,0.95,0.90,2016-05-10
1182,Kepler-1333,b,Transit,1,109.64718420,,,,958.00,5628.00,0.94,0.92,2016-05-10
1183,Kepler-1334,b,Transit,1,15.64591713,,,,1047.00,5614.00,0.94,0.91,2016-05-10
1184,Kepler-1335,b,Transit,1,6.26406846,,,,628.00,4903.00,0.77,0.74,2016-05-10
1185,Kepler-1336,b,Transit,2,23.19868100,,,,822.00,5512.00,0.94,1.30,2016-05-10
1186,Kepler-1336,c,Transit,2,5.77721211,,,,822.00,5512.00,0.94,1.30,2016-05-10
1187,Kepler-1337,b,Transit,1,24.40025490,,,,588.00,4523.00,0.70,0.67,2016-05-10
1188,Kepler-1338,b,Transit,1,0.93511806,,,,619.00,5909.00,1.04,1.05,2016-05-10
1189,Kepler-1339,b,Transit,1,1.34155513,,,,267.00,5586.00,0.94,0.93,2016-05-10
1190,Kepler-134,b,Transit,2,5.31742900,0.060000,,,,5983.00,,1.18,2014-05-14
1191,Kepler-134,c,Transit,2,10.10578500,0.092000,,,,5983.00,,1.18,2014-05-14
1192,Kepler-1340,b,Transit,1,0.66502692,,,,1421.00,6331.00,1.27,1.42,2016-05-10
1193,Kepler-1341,b,Transit,1,132.99683220,,,,466.00,4662.00,0.79,0.72,2016-05-10
1194,Kepler-1342,b,Transit,1,2.21571036,,,,941.00,5527.00,0.93,0.90,2016-05-10
1195,Kepler-1343,b,Transit,1,3.35183158,,,,1307.00,5759.00,0.95,0.93,2016-05-10
1196,Kepler-1344,b,Transit,1,4.76830490,,,,851.00,5981.00,1.09,1.13,2016-05-10
1197,Kepler-1345,b,Transit,1,44.61695570,,,,1164.00,6449.00,1.32,1.55,2016-05-10
1198,Kepler-1346,b,Transit,1,3.40165668,,,,1123.00,6133.00,1.14,1.21,2016-05-10
1199,Kepler-1347,b,Transit,1,14.00947528,,,,321.00,5193.00,0.82,0.79,2016-05-10
1200,Kepler-1348,b,Transit,1,27.57227420,,,,1033.00,5911.00,1.04,1.04,2016-05-10
1201,Kepler-1349,b,Transit,1,2.12823928,,,,260.00,6086.00,1.16,1.28,2016-05-10
1202,Kepler-135,b,Transit,2,6.00253000,0.067000,,,,6090.00,,1.27,2014-05-14
1203,Kepler-135,c,Transit,2,11.44870800,0.103000,,,,6090.00,,1.27,2014-05-14
1204,Kepler-1350,b,Transit,2,4.49686040,,,,350.00,3827.00,0.55,0.53,2016-05-10
1205,Kepler-1350,c,Transit,2,1.76678906,,,,350.00,3827.00,0.55,0.53,2016-05-10
1206,Kepler-1351,b,Transit,1,0.91614077,,,,241.00,4439.00,0.70,0.67,2016-05-10
1207,Kepler-1352,b,Transit,1,1.87788275,,,,637.00,6118.00,1.11,1.16,2016-05-10
1208,Kepler-1353,b,Transit,1,24.75439660,,,,596.00,4776.00,0.76,0.72,2016-05-10
1209,Kepler-1354,b,Transit,1,76.61337700,,,,1057.00,6168.00,1.16,1.24,2016-05-10
1210,Kepler-1355,b,Transit,1,1.28958811,,,,963.00,5352.00,0.88,0.83,2016-05-10
1211,Kepler-1356,b,Transit,1,0.63400294,,,,881.00,5106.00,0.82,0.78,2016-05-10
1212,Kepler-1357,b,Transit,1,3.00913240,,,,1026.00,5597.00,0.93,0.90,2016-05-10
1213,Kepler-1358,b,Transit,1,7.06317341,,,,558.00,5181.00,0.82,0.79,2016-05-10
1214,Kepler-1359,b,Transit,1,59.49709520,,,,669.00,4709.00,0.78,0.72,2016-05-10
1215,Kepler-136,b,Transit,2,11.57890000,0.106000,,,,6165.00,1.20,1.35,2014-05-14
1216,Kepler-136,c,Transit,2,16.39923500,0.133000,,,,6165.00,1.20,1.35,2014-05-14
1217,Kepler-1360,b,Transit,1,40.52864130,,,,1405.00,6778.00,1.51,1.83,2016-05-10
1218,Kepler-1361,b,Transit,1,3.57554956,,,,404.00,5131.00,0.83,0.79,2016-05-10
1219,Kepler-1362,b,Transit,1,136.20562600,,,,767.00,4857.00,0.80,0.74,2016-05-10
1220,Kepler-1363,b,Transit,1,2.94194094,,,,559.00,4839.00,0.76,0.72,2016-05-10
1221,Kepler-1364,b,Transit,1,13.32196237,,,,1149.00,6805.00,1.49,1.79,2016-05-10
1222,Kepler-1365,b,Transit,2,7.69993485,,,,541.00,5770.00,1.00,1.05,2016-05-10
1223,Kepler-1365,c,Transit,2,4.77468005,,,,541.00,5770.00,1.00,1.05,2016-05-10
1224,Kepler-1366,b,Transit,1,2.16457097,,,,395.00,4070.00,0.62,0.60,2016-05-10
1225,Kepler-1367,b,Transit,1,1.57409027,,,,357.00,4106.00,0.62,0.60,2016-05-10
1226,Kepler-1368,b,Transit,1,0.67564949,,,,1750.00,5906.00,1.07,1.08,2016-05-10
1227,Kepler-1369,b,Transit,1,25.87314800,,,,1236.00,5761.00,0.99,0.99,2016-05-10
1228,Kepler-137,b,Transit,2,8.43638700,0.077000,,,,5187.00,,0.80,2014-05-14
1229,Kepler-137,c,Transit,2,18.73575300,0.130000,,,,5187.00,,0.80,2014-05-14
1230,Kepler-1370,b,Transit,2,20.26416840,,,,878.00,6202.00,1.19,1.29,2016-05-10
1231,Kepler-1370,c,Transit,2,7.44142113,,,,878.00,6202.00,1.19,1.29,2016-05-10
1232,Kepler-1371,b,Transit,2,3.44620390,,,,450.00,5361.00,0.87,0.83,2016-05-10
1233,Kepler-1371,c,Transit,2,2.00541269,,,,450.00,5361.00,0.87,0.83,2016-05-10
1234,Kepler-1372,b,Transit,1,1.31155557,,,,1161.00,5677.00,0.98,0.97,2016-05-10
1235,Kepler-1373,b,Transit,1,1.29123275,,,,1112.00,6299.00,1.22,1.33,2016-05-10
1236,Kepler-1374,b,Transit,1,10.65276707,,,,1135.00,5323.00,0.85,0.81,2016-05-10
1237,Kepler-1375,b,Transit,1,3.30041920,,,,1238.00,6704.00,1.47,1.78,2016-05-10
1238,Kepler-1376,b,Transit,1,5.30880656,,,,864.00,5659.00,0.98,0.97,2016-05-10
1239,Kepler-1377,b,Transit,1,0.74092842,,,,1019.00,5218.00,0.86,0.82,2016-05-10
1240,Kepler-1378,b,Transit,1,11.95398936,,,,562.00,4407.00,0.70,0.67,2016-05-10
1241,Kepler-1379,b,Transit,1,0.88184115,,,,951.00,5188.00,0.83,0.79,2016-05-10
1242,Kepler-138,b,Transit,3,10.31260000,,,0.00021,,3841.00,0.52,0.44,2015-06-17
1243,Kepler-138,c,Transit,3,13.78130000,,,0.00620,,3841.00,0.52,0.44,2015-06-17
1244,Kepler-138,d,Transit,3,23.08810000,,,0.00201,,3841.00,0.52,0.44,2015-06-17
1245,Kepler-1380,b,Transit,1,10.31082450,,,,1209.00,5570.00,0.96,0.94,2016-05-10
1246,Kepler-1381,b,Transit,1,25.38426860,,,,1306.00,5747.00,0.96,0.94,2016-05-10
1247,Kepler-1382,b,Transit,1,16.35830550,,,,730.00,6161.00,1.36,1.72,2016-05-10
1248,Kepler-1383,b,Transit,1,13.90935830,,,,961.00,6370.00,1.26,1.44,2016-05-10
1249,Kepler-1384,b,Transit,1,15.36262753,,,,618.00,4919.00,0.78,0.74,2016-05-10
1250,Kepler-1385,b,Transit,1,2.88879862,,,,527.00,5732.00,1.15,1.29,2016-05-10
1251,Kepler-1386,b,Transit,1,6.73972381,,,,838.00,5733.00,1.02,1.03,2016-05-10
1252,Kepler-1387,b,Transit,1,2.27952666,,,,491.00,5046.00,0.82,0.77,2016-05-10
1253,Kepler-1388,b,Transit,4,12.28546030,,,,492.00,4098.00,0.63,0.61,2016-05-10
1254,Kepler-1388,c,Transit,4,5.53608151,,,,492.00,4098.00,0.63,0.61,2016-05-10
1255,Kepler-1388,d,Transit,4,20.95681580,,,,492.00,4098.00,0.63,0.61,2016-05-10
1256,Kepler-1388,e,Transit,4,37.63270840,,,,492.00,4098.00,0.63,0.61,2016-05-10
1257,Kepler-1389,b,Transit,1,99.25309510,,,,521.00,5078.00,0.81,0.74,2016-05-10
1258,Kepler-139,b,Transit,2,15.77104400,0.127000,,,,5594.00,1.08,1.30,2014-05-14
1259,Kepler-139,c,Transit,2,157.07287800,0.586000,,,,5594.00,1.08,1.30,2014-05-14
1260,Kepler-1390,b,Transit,1,6.48021673,,,,760.00,5753.00,0.98,0.98,2016-05-10
1261,Kepler-1391,b,Transit,1,54.40923330,,,,721.00,5840.00,1.03,1.10,2016-05-10
1262,Kepler-1392,b,Transit,1,15.14103970,,,,1117.00,5479.00,0.88,0.85,2016-05-10
1263,Kepler-1393,b,Transit,1,2.44357812,,,,462.00,5697.00,0.95,0.92,2016-05-10
1264,Kepler-1394,b,Transit,1,3.93766373,,,,820.00,6481.00,1.64,2.55,2016-05-10
1265,Kepler-1395,b,Transit,1,3.78470649,,,,507.00,6138.00,1.17,1.23,2016-05-10
1266,Kepler-1396,b,Transit,1,18.22064210,,,,1236.00,6195.00,1.18,1.27,2016-05-10
1267,Kepler-1397,b,Transit,1,47.44995500,,,,770.00,6026.00,1.09,1.12,2016-05-10
1268,Kepler-1398,b,Transit,2,2.78815679,,,,793.00,6126.00,1.13,1.18,2016-05-10
1269,Kepler-1398,c,Transit,2,4.13827595,,,,793.00,6126.00,1.13,1.18,2016-05-10
1270,Kepler-1399,b,Transit,1,1.63865306,,,,1256.00,5735.00,0.97,0.96,2016-05-10
1271,Kepler-14,b,Transit,1,6.79012300,,0.035000,8.40000,980.00,6395.00,1.51,2.05,2014-05-14
1272,Kepler-140,b,Transit,2,3.25427000,0.045000,,,,6077.00,,1.29,2014-05-14
1273,Kepler-140,c,Transit,2,91.35328200,0.414000,,,,6077.00,,1.29,2014-05-14
1274,Kepler-1400,b,Transit,1,9.06689421,,,,879.00,5044.00,0.83,0.78,2016-05-10
1275,Kepler-1401,b,Transit,1,11.20066445,,,,1242.00,5964.00,1.07,1.10,2016-05-10
1276,Kepler-1402,b,Transit,1,2.03387914,,,,681.00,5416.00,0.90,0.87,2016-05-10
1277,Kepler-1403,b,Transit,1,5.19492202,,,,1801.00,6060.00,1.11,1.15,2016-05-10
1278,Kepler-1404,b,Transit,1,15.93147390,,,,946.00,5261.00,0.84,0.80,2016-05-10
1279,Kepler-1405,b,Transit,1,28.22741840,,,,1605.00,5925.00,1.05,1.07,2016-05-10
1280,Kepler-1406,b,Transit,1,11.62905828,,,,587.00,5892.00,1.05,1.12,2016-05-10
1281,Kepler-1407,b,Transit,1,20.07115040,,,,1275.00,6010.00,1.10,1.15,2016-05-10
1282,Kepler-1408,b,Transit,1,2.99793191,,,,426.00,6170.00,1.21,1.35,2016-05-10
1283,Kepler-1409,b,Transit,1,0.76486493,,,,722.00,5160.00,0.83,0.79,2016-05-10
1284,Kepler-141,b,Transit,2,3.10767500,0.039000,,,,4910.00,1.00,0.79,2014-05-14
1285,Kepler-141,c,Transit,2,7.01060600,0.067000,,,,4910.00,1.00,0.79,2014-05-14
1286,Kepler-1410,b,Transit,1,60.86616800,,,,367.00,4092.00,0.63,0.60,2016-05-10
1287,Kepler-1411,b,Transit,1,86.11508880,,,,1431.00,5664.00,0.95,0.92,2016-05-10
1288,Kepler-1412,b,Transit,1,3.61460510,,,,639.00,5880.00,1.06,1.27,2016-05-10
1289,Kepler-1413,b,Transit,1,13.18296420,,,,1162.00,5196.00,0.84,0.80,2016-05-10
1290,Kepler-1414,b,Transit,1,3.51576315,,,,534.00,4951.00,0.80,0.75,2016-05-10
1291,Kepler-1415,b,Transit,1,0.63642408,,,,1066.00,5267.00,0.89,0.84,2016-05-10
1292,Kepler-1416,b,Transit,1,1.49514952,,,,807.00,6019.00,1.09,1.15,2016-05-10
1293,Kepler-1417,b,Transit,1,20.35052130,,,,656.00,5839.00,1.02,1.02,2016-05-10
1294,Kepler-1418,b,Transit,1,22.47644250,,,,499.00,4770.00,0.77,0.72,2016-05-10
1295,Kepler-1419,b,Transit,1,42.52158950,,,,1444.00,5796.00,1.01,1.01,2016-05-10
1296,Kepler-142,b,Transit,3,2.02415200,0.032000,,,,5790.00,0.99,1.27,2014-05-14
1297,Kepler-142,c,Transit,3,4.76170200,0.057000,,,,5790.00,0.99,1.27,2014-05-14
1298,Kepler-142,d,Transit,3,41.80911800,0.242000,,,,5790.00,0.99,1.27,2014-05-14
1299,Kepler-1420,b,Transit,1,6.69960006,,,,923.00,5187.00,0.82,0.79,2016-05-10
1300,Kepler-1421,b,Transit,1,6.91311120,,,,675.00,6335.00,1.25,1.42,2016-05-10
